,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
932,Live Before I Die - Naughty Boy x Mike Posner / TCTS Remix,Naughty Boy,49,0.792,0.89,5,-6.164,0,0.052,0.000224,0.601,0.0549,0.287,124.008,2xEt3Hu2ZCZf9aB02jGBFn,225467,4,edm
933,Fibonacci,Nora En Pure,59,0.685,0.781,5,-6.786,0,0.0326,0.0878,0.824,0.319,0.065,122.015,0Jb3Kq7oDqRznHPIcrQpiX,188484,3,edm
934,Departures,David Scott,53,0.714,0.747,10,-10.452,0,0.0454,0.0617,0.887,0.14,0.332,120.011,0LlGYQSAJZI5QrR5hblT6s,308500,4,edm
935,Hold On,Jarami,56,0.625,0.685,1,-6.705,0,0.33,0.371,0.0708,0.236,0.834,116.937,5QJ2hs1d22vxT8f2Jz29M2,204253,4,edm
936,Celtic Girl - Andrew Meller Remix,Elian Dust,60,0.777,0.863,11,-6.058,0,0.044,0.000621,0.85,0.111,0.0997,124.999,4MLlxPNKp25tgIxU09cYXA,231600,4,edm
937,Odyssee - Pt. 2,BLR,54,0.725,0.742,0,-8.646,1,0.0328,0.0887,0.81,0.107,0.098,122.984,4isQapTCsf1TvF9RkzfrCG,277073,4,edm
938,Prelusion,Mark Tarmonea,54,0.728,0.784,8,-12.477,1,0.0414,0.103,0.848,0.0858,0.0646,124.977,6YJ9z4IInxfJWsjc6ADtV2,377919,3,edm
939,Solace,My Friend,53,0.815,0.48,2,-10.385,1,0.129,0.108,0.594,0.126,0.0706,123.037,7B9Nl7MSxywe2TfcqztTJ5,287750,4,edm
940,Lake Nivu,Jerro,17,0.689,0.793,2,-9.579,0,0.04,0.24,0.924,0.141,0.24,121.983,6cg1tQIcuYgoIkvtPXshOY,287223,4,edm
941,Mood100,Jonny Sum,2,0.746,0.452,10,-11.157,0,0.0406,0.113,0.93,0.104,0.316,120.025,5eKsif8K04twbv5sxUcdup,324000,4,edm
942,Artifacts,Rezident,4,0.783,0.459,11,-13.91,0,0.0676,0.66,0.916,0.095,0.246,120.005,2K77XEe6z8Tt2iZCYOxX7G,244000,3,edm
943,Cruising (So They Say) - Weiss Remix,Claptone,17,0.713,0.849,0,-7.774,1,0.0344,0.0036,0.095,0.159,0.0589,122.026,5cMvewMmwJGdROHCDEFh9j,242710,4,edm
944,Mamafaka,Sindres,49,0.8,0.878,2,-6.65,1,0.0715,0.0289,0.89,0.34,0.245,121.99,7z3RKkPmLeskg7NE5SkueF,385574,4,edm
945,Majika,Heliotype,50,0.603,0.9,1,-8.445,1,0.0361,0.000921,0.908,0.324,0.586,120.024,61viWAXyKA61e0Gxv2j6Q6,213444,4,edm
946,Aurora,David Scott,54,0.68,0.484,9,-13.829,1,0.0761,0.44,0.905,0.176,0.0723,122.044,4KyEeZwIuoFH0n68qvl35b,247869,4,edm
947,Transit of Venus,Processing Vessel,50,0.641,0.465,11,-15.887,0,0.0378,0.451,0.922,0.0978,0.152,119.99,3hq2vQXYuiF5FVoCQZJbac,408027,4,edm
948,Sofia's Theme,TÂCHES,53,0.814,0.664,4,-13.927,0,0.0494,0.0177,0.873,0.0907,0.155,119.003,16qgL8moRXVRZA5K0yU4yZ,326723,4,edm
949,District Seven,Joris Voorn,4,0.789,0.627,1,-8.734,1,0.0561,0.0011,0.907,0.0853,0.299,126.022,6x7mVKAtzaJYDupJ6KbxaV,395702,4,edm
950,Please - Jeff Samuel Remix,Rhye,3,0.803,0.711,9,-7.139,0,0.0753,0.0322,0.522,0.0816,0.852,121.022,5hNNUmZYDpn3ECksD3SxoB,427520,4,edm
951,Rain,Sebjak,53,0.723,0.472,2,-14.038,1,0.0609,0.153,0.9,0.129,0.0372,123.001,46wE8zEGsFkXxWmVoDaCI5,331763,4,edm
952,Never - Colyn Remix,Joris Voorn,51,0.713,0.574,0,-11.052,0,0.0443,0.126,0.938,0.102,0.166,123.978,6KYAD5ruYEBECCZ7cmrZgl,217155,4,edm
953,Rewind,Lorenzo De Blanck,48,0.81,0.661,7,-9.286,0,0.105,7.18e-05,0.495,0.104,0.263,125.01,3KOdeL8kLUYBpM10XMZ2iy,395520,4,edm
954,Other Side,Maya Jane Coles,52,0.769,0.804,9,-6.108,0,0.0313,0.0485,0.817,0.099,0.612,125.006,0VRRRETDAp4aubJJAlhXjH,369683,4,edm
955,When the Lights Are Out - Late Night Mix,Maceo Plex,52,0.317,0.942,9,-8.533,0,0.0437,0.000693,0.369,0.313,0.0355,128.017,6skTPlJtkpqN7mM95QfsUD,438146,4,edm
956,Keep On Reachin - Main Mix,Junior Sanchez,51,0.719,0.741,11,-10.732,0,0.0455,0.000275,0.172,0.0448,0.951,120.01,56Dv87Nbnwx9TLMxUkYbLG,324000,4,edm
957,It'll All Be Over - DJ Koze Remix - Radio Edit,Gerry Read,57,0.707,0.788,0,-8.538,1,0.031,0.000126,0.517,0.118,0.594,123.023,48dojgnBKfp3drKOFdwycc,188049,4,edm
958,Something New,Damian Rausch,49,0.808,0.588,0,-12.26,1,0.0525,0.00414,0.0454,0.0613,0.614,123.983,59PzMa6VuSz6AH3jdQD9w6,358070,4,edm
959,Show Me How,Fredfades,50,0.605,0.572,9,-10.449,1,0.0375,0.052,0.0243,0.092,0.501,118.028,0VaeAvpj6AkmXRnZS5mIc6,313320,4,edm
960,Rabiosa,Troste,47,0.778,0.603,10,-12.427,0,0.0497,0.0477,0.91,0.108,0.397,123.009,4wETfzGfYptjrNjf31CA06,251707,4,edm
961,Saltillo - The Frenchies & Numa Lesage Remix Edit,Scotty Boy,50,0.843,0.772,2,-7.435,1,0.0503,0.000609,0.712,0.128,0.435,124.005,3DQ3Bm7w1UagzKybe9X2PP,187742,4,edm
962,Sokana Makana - Ådå Afro House Remix,Vijay & Sofia Zlatko,53,0.753,0.507,9,-10.17,1,0.0539,0.000477,0.517,0.369,0.0359,123.994,3KtWFme0lLwRegbBemGOoW,205645,4,edm
963,Keramas,Moon Boots,52,0.658,0.894,7,-7.327,1,0.0551,0.00105,0.0794,0.128,0.158,122.018,6QYthxincEvqQzGkfAOAiK,224449,4,edm
964,Embrace - Black Coffee + Aquatone Remix,Agoria,57,0.748,0.79,5,-10.116,1,0.0782,0.00238,0.874,0.0798,0.23,110.003,26wBcR6Damyd7l4xGI6DNg,416923,4,edm
965,Mas,Ten Walls,51,0.746,0.857,7,-9.877,1,0.0375,0.0368,0.881,0.1,0.239,124.009,3i1zwjMO1fmW4uI9r7iiJW,466452,4,edm
966,Outro,Qrion,49,0.624,0.727,10,-7.787,0,0.0396,0.00353,0.888,0.116,0.38,120.012,2WlnczYDjRaMZNZCrCuxxo,264473,4,edm
967,What Can I Do,A-Trak,55,0.813,0.719,10,-7.992,0,0.0405,0.0508,0.873,0.048,0.62,123.989,6U9DI9uIT0X5XJJBQrC0Xu,375702,4,edm
968,Remains of the Day,Hot Since 82,53,0.698,0.842,6,-8.547,1,0.0356,0.000282,0.94,0.104,0.439,122.004,1bih91Y06qt9xHgEDK9Euj,325574,4,edm
969,Fuse,xJK.,52,0.845,0.451,2,-11.108,1,0.0741,0.0228,0.888,0.111,0.326,120.017,2mxIRjh4MXWMURoVn0YsvL,176000,3,edm
970,Visionary,Maya Jane Coles,51,0.766,0.789,10,-6.689,0,0.0498,0.168,0.821,0.129,0.452,126.007,2c2KJyaxfA3scd09VdRMsA,323766,4,edm
971,Alone In Parallel,Planète,49,0.658,0.826,0,-7.804,1,0.144,0.577,0.87,0.0949,0.463,119.877,3CuxLNOhtfpAqsKQkjgBrR,256000,4,edm
972,One-Sided Love,Claes Rosen,49,0.667,0.637,0,-8.42,0,0.0427,0.092,0.893,0.15,0.533,121.012,4HdZwmqBAAwmZ2nMkMJw4k,385031,4,edm
973,Echoes,Icarus,53,0.598,0.892,5,-8.287,0,0.0423,0.164,0.932,0.478,0.486,122.951,3oJ0ImxhIlU6lZ9JtCWYVd,363398,4,edm
974,Han Pan - Original Mix,Peggy Gou,57,0.786,0.756,11,-10.274,0,0.0559,0.0617,0.649,0.0883,0.197,125.997,6z7Y23tSMqnHVDU51I3VjT,401696,4,edm
975,The Rapture Pt.II,&ME,55,0.802,0.886,10,-7.676,0,0.0393,3e-05,0.902,0.0986,0.0774,120.018,126B1mu0tb4gEqyjufUjms,512697,4,edm
976,Cum 2Geza - Original Mix,RareTwo Inc.,46,0.813,0.718,9,-7.452,0,0.0502,0.00171,0.549,0.131,0.0611,126.001,3NTgbMDEQ8UOdi3nxQBcoh,411429,4,edm
977,Blue,Chris Malinchak,55,0.767,0.633,2,-10.67,1,0.0464,0.013,0.934,0.0906,0.131,113.998,2C8c1RN9BDuwR7DiIXqYNY,286272,4,edm
978,There's No End in the Beginning,Nuage,50,0.701,0.799,6,-8.531,0,0.0431,0.00357,0.84,0.0617,0.376,120.012,0rWXWWfMU3biukxJAdgRNY,296000,4,edm
979,Yini - Serge Devant Remix,Fabio Aurea,49,0.771,0.858,2,-6.091,1,0.0556,9.1e-05,0.815,0.0445,0.354,123.007,6N9GDLobAFh4RpndxG5gcp,471474,4,edm
980,Erhu,Yamil,48,0.807,0.466,7,-13.022,1,0.107,0.000966,0.911,0.0948,0.616,122.019,0sXODNdDzktWJGs5X8lIym,381639,4,edm
981,What To Do,Guy Gerber,54,0.718,0.693,0,-10.661,0,0.0382,0.165,0.815,0.104,0.664,121.992,7FIy6N0Q90ID7u1Gh9oGfe,300984,4,edm
982,Notte senza fine - Kiasmos Remix,Tale Of Us,55,0.704,0.448,1,-16.847,1,0.0454,0.228,0.913,0.107,0.231,120.009,6HUnAzGo1zYfdX4ZW1yiZh,388153,4,edm
983,Magnetic Generation,Pi-Singer,48,0.804,0.888,5,-10.782,0,0.0611,0.523,0.869,0.0938,0.684,117.998,12jqiScAZkKCnkHMfrDVlM,333443,4,edm
984,Time Travel,Locked Groove,46,0.732,0.709,1,-10.424,1,0.0544,0.00927,0.749,0.215,0.549,124.991,1P9dsmrxVQzOiGwAi7kauN,312080,4,edm
985,Vutuka,Lost Desert,47,0.813,0.549,0,-9.376,1,0.0514,5.46e-05,0.875,0.0316,0.27,117.999,5dW1pmxxlWlBcqUUGL6wE9,526780,4,edm
986,Alright,S.A.M.,48,0.808,0.516,11,-10.836,0,0.0802,0.00859,0.843,0.0847,0.631,125.999,69z0RFU38FlguC3OqjRO0u,479828,4,edm
987,Atlantis,Jay Nortown,47,0.804,0.762,4,-11.783,0,0.0852,0.0141,0.909,0.0377,0.556,127.996,6Lnc5sz83DgpDdI6jF5W6Q,366000,4,edm
988,Live For The Music (feat. Erire) - Instrumental,CamelPhat,1,0.807,0.546,4,-11.121,0,0.056,0.00737,0.871,0.119,0.68,123.001,0ff3N46RJWzrz1nMApRLdx,472195,4,edm
989,Churches,INVŌKER,46,0.677,0.786,2,-11.871,1,0.0411,0.00713,0.846,0.0879,0.0593,124.003,4PWnRpj7y40SaUUD2fELAn,281840,4,edm
990,GUFM - Folamour Remix,Mangabey,49,0.689,0.81,8,-6.621,0,0.0464,0.0203,0.901,0.139,0.863,125.025,0oB0mWnbRYNsC2CicOkXZL,407803,4,edm
991,Passing Me By,Maya Jane Coles,50,0.801,0.891,2,-5.987,1,0.13,0.00508,0.812,0.113,0.596,118.997,2irEY0gvB7djriQOFTGFsq,373800,4,edm
992,For A Moment,Jazz Do It,48,0.651,0.556,6,-9.001,0,0.0395,0.000803,0.902,0.0528,0.141,121.001,01J7GlzTYwAp0kHGwLrHiB,356529,4,edm
993,Back to You,Altson 45,46,0.814,0.914,5,-8.145,0,0.193,0.194,0.203,0.127,0.159,119.011,7FnYH74RuKsHfuyr7hhNYj,284000,4,edm
994,Soft Landing - Jody Wisternoff & James Grant Remix,David Hohme,56,0.728,0.623,2,-11.81,1,0.0408,0.000988,0.825,0.0918,0.0381,120.006,0y50PSpOcYLOYrc0Xgw67R,423707,4,edm
995,Surf to Go,Jordy Sánchez,47,0.812,0.772,4,-9.786,0,0.0612,0.00249,0.942,0.0601,0.738,123.997,3eZqIJDliWY96tUmM17aMh,374000,4,edm
996,The Melody - Henrik Schwarz Remix,Carl Craig,50,0.724,0.491,6,-14.257,0,0.0389,0.15,0.9,0.12,0.488,122.963,5k1S9YYZUlxD8R57KFjh8p,461680,4,edm
997,Solaris,&ME,50,0.784,0.928,10,-6.785,0,0.11,0.00118,0.878,0.0629,0.155,119.997,6ucvqqz22FxhiodmbhW8dQ,450996,4,edm
998,La Maison - Original,Gab Rhome,47,0.836,0.78,10,-10.003,0,0.0774,0.0358,0.786,0.0682,0.37,120.007,3d80ghHkDghJI78Ca6i0fN,390424,4,edm
999,The Mixologist - Rafa Barrios Remix,Sebastian Manuel,49,0.731,0.865,1,-10.096,1,0.0692,0.0119,0.894,0.12,0.0878,124.999,4oCshsdBVdcKQi6GTZHPKr,480000,4,edm
1000,Breathe - Original Mix,Joseph Edmund,46,0.813,0.82,1,-9.573,1,0.0659,0.00636,0.922,0.0724,0.364,123.987,0poJZQxk9EaICazycBnm92,433548,4,edm
1001,Starry Night - Original Mix,Peggy Gou,53,0.792,0.818,8,-8.563,0,0.0363,0.00446,0.724,0.0652,0.898,123.007,3N56XgwOdeaZytLkQWyQ4A,398598,4,edm
1002,Muyè,Rampa,56,0.775,0.474,7,-15.341,1,0.0636,0.00963,0.943,0.108,0.0376,120.01,5WgW9bG91h4zRUnBr97d6c,469996,4,edm
1003,Opal - Four Tet Remix,Bicep,62,0.826,0.72,9,-9.582,0,0.119,0.103,0.773,0.11,0.287,127.011,3VtTuQ6lypMoOBcm6VMzdh,494257,4,edm
1004,Leko - Session Victim Remix,Kink,52,0.67,0.939,1,-7.216,1,0.0418,0.0314,0.791,0.0841,0.388,122.012,18nGprzEucUO4FF768lLhe,325415,4,edm
1005,2daBeat,Super Flu,56,0.659,0.698,9,-10.252,0,0.0687,0.109,0.00864,0.0836,0.221,120.022,1BpG59DLyW6jZxN2PYiUA3,329787,4,edm
1006,Touch the Sky - Josh Love Remix,Dan McKie,1,0.789,0.947,7,-8.166,0,0.0608,0.01,0.795,0.0697,0.321,124.98,7d1iG6Cmfxi8e23FAbnw1T,431912,4,edm
1007,Vince Montana Tribute - LV & Rick Wilhite ReWork,Louie Vega,58,0.829,0.854,4,-8.956,0,0.0705,0.1,0.875,0.131,0.765,124.138,2yMFXtHHJTMTv2ynWl6avF,430374,4,edm
1008,Between The Lines - The Black Madonna Remix (Edit),Robyn,28,0.874,0.614,1,-8.118,1,0.0484,0.0271,0.682,0.253,0.567,121.966,0FC9wSv2UiPElNWc4ZSpDW,232000,4,edm
1009,Alta Moda,Robert Babicz,46,0.777,0.542,7,-12.541,1,0.0493,0.000477,0.864,0.445,0.199,120.005,6YBlg3nwkVBnpOkrEaoPrQ,409111,4,edm
1010,Atlas,Lane 8,20,0.641,0.563,6,-10.532,1,0.0566,0.296,0.924,0.122,0.171,122.001,4gx9edHLyQtb69ibMUyTxJ,350164,5,edm
1011,Four Feet,Otik,46,0.614,0.85,8,-7.93,1,0.0555,0.0478,0.258,0.155,0.142,126.01,2JebL9WaaUylWLns0SmVuU,395215,4,edm
1012,Trilobit,Dabeat,49,0.79,0.639,11,-11.666,0,0.0595,0.0334,0.872,0.104,0.323,120.999,3G6h7nE6eciZDrNVs6Mlov,460165,4,edm
1013,6-3 6-2 6-2,J Tijn,1,0.668,0.606,11,-8.023,0,0.344,0.00131,0.845,0.102,0.0393,130.027,5DJalirZu1PLhLM7V9D2SW,330553,4,edm
1014,Go On and Make It Through,Maya Jane Coles,48,0.677,0.834,1,-5.944,1,0.0337,0.104,0.873,0.102,0.622,125.002,4Adh1Klm7A1JSRT6Pafhq5,371440,4,edm
1015,Moment Scale - Dubmaster X Remix,Silent Poets,52,0.648,0.641,9,-10.908,0,0.0332,0.0418,0.737,0.103,0.538,93.111,3RsWr97TnDsUA4AMd2aiXB,365793,4,edm
1016,Aurora - Cielo Mix,Aurora,46,0.682,0.472,10,-17.597,0,0.0364,0.0134,0.821,0.0929,0.273,121.683,47o6YUtJs783OMHmT1TdtK,317050,4,edm
1017,Patitos en el Parque,Alexis Cabrera,45,0.802,0.584,6,-13.637,1,0.0785,0.0248,0.924,0.105,0.471,127.003,0SnnSjZuor7lo24zIDXWux,438425,4,edm
1018,"Pick Up - 12"" Extended Disco Version",DJ Koze,54,0.71,0.629,5,-8.538,1,0.0682,1.05e-05,0.852,0.0909,0.503,124.932,57NwQSjq7DuWrxDNj3tpJL,601479,4,edm
1019,Eurostep,Okain,44,0.805,0.827,11,-9.676,0,0.0658,0.00157,0.879,0.101,0.701,127.014,7u5LzWyJOZPpaWtLCFSc97,425580,4,edm
1020,Let There Be Light,Oma Nata,2,0.683,0.792,5,-10.271,1,0.069,0.217,0.732,0.204,0.318,123.994,3CQq2DD1MDqwY9bpTMSDj2,313329,4,edm
1021,Shine - Original Mix,Matvey Emerson,50,0.889,0.912,8,-3.179,0,0.129,0.00615,0.666,0.06,0.682,120.009,3VJaqeaWFRZYoGeDKJbkqu,344538,4,edm
1022,Horizonte,Jorge Savoretti,45,0.796,0.83,6,-10.941,1,0.133,0.00182,0.584,0.0889,0.784,127.019,7KeFId3hax7vrteVfTWuP0,393002,4,edm
1023,Mr. President,Jos & Eli,45,0.798,0.602,10,-10.931,0,0.0798,0.442,0.827,0.136,0.211,119.945,4lqExFYvUkm1VlGgc10hqN,417802,4,edm
1024,Sourced,Matt Karmil,46,0.445,0.606,7,-16.011,1,0.0703,0.00231,0.886,0.136,0.288,120.014,2VvDiyAZseLBGB8qOOToqQ,309830,4,edm
1025,Congratulations - Don Diablo VIP Mix,Don Diablo,64,0.818,0.879,7,-4.677,0,0.205,0.0912,0.00561,0.14,0.256,123.98,04g1aQFzaegB7ovWaMMIzz,195484,4,edm
1026,Party Never Ends,Alok,68,0.835,0.809,2,-6.364,1,0.0569,0.0128,0.0907,0.0956,0.11,125.989,35F2tdWosmulYdcmsXpQ7x,148750,4,edm
1027,Mr. Vain,Black Caviar,8,0.681,0.963,9,-3.154,0,0.0479,0.0141,0.0113,0.285,0.889,126.016,0SuiADCApYO9kRKQllv0Bi,174922,4,edm
1028,Not Dancing,Mr. Belt & Wezol,63,0.845,0.709,11,-5.588,0,0.0786,0.0203,1.31e-05,0.288,0.892,124.904,2ipTMqLLogZOwB3VXafqTR,163109,4,edm
1029,Freak - Joe Stone 2K18 Edit,R3HAB,69,0.666,0.855,11,-5.318,0,0.236,0.222,0.0,0.502,0.769,125.943,2xbRwcylUnX881qaqf5ZZJ,177143,4,edm
1030,This Groove,Oliver Heldens,71,0.823,0.909,1,-4.508,1,0.0635,0.00779,0.0407,0.126,0.787,124.025,6ZvLKwgPKlyZtDPkTWjPI7,188175,4,edm
1031,Oh Yes (Rockin' With The Best),Laidback Luke,62,0.79,0.949,2,-1.89,0,0.103,0.133,0.0,0.339,0.602,124.088,5AVDsyUbuVpVTflSxAB73C,159162,4,edm
1032,Survivor,Jack Back,65,0.715,0.87,3,-3.303,1,0.0494,0.00975,0.0927,0.0829,0.305,125.008,4pD9SWYlUlzj47sUkWtAxp,163237,4,edm
1033,Alors On Danse - DubDogz Remix,Stromae,68,0.789,0.752,1,-4.274,0,0.164,0.027,2.69e-05,0.613,0.739,122.98,19eIZmuXlBmLTha1lPHef7,168577,4,edm
1034,Renegade,Steff da Campo,64,0.713,0.74,9,-5.185,1,0.0692,0.0691,0.0,0.361,0.419,126.024,3pXqrcwP59B4gGMAkn66Wg,142862,4,edm
1035,Too Much,Curbi,58,0.8,0.976,10,-3.659,0,0.121,0.0046,0.138,0.281,0.85,128.045,1ZPc5wZ3riWjtKVRCgHPOK,182539,4,edm
1036,What U Waiting Fo,MOTi,57,0.676,0.885,11,-4.053,0,0.0639,0.0233,0.0115,0.321,0.554,126.033,7CjekpYN6CFpRgFmLXAiec,157143,4,edm
1037,Party Time,Tiësto,63,0.635,0.878,0,-4.753,1,0.07,0.0103,0.538,0.338,0.414,125.002,0uif0Lvh62KQ8GIFY594M7,166560,4,edm
1038,All Over The World,Fedde Le Grand,63,0.657,0.976,6,-3.842,0,0.0437,0.171,0.0315,0.318,0.794,125.983,0XS2z0E0ox7F4JHYKKR4wK,145728,4,edm
1039,Physical - Claptone Remix,Dua Lipa,53,0.722,0.928,5,-5.97,0,0.0341,0.00029,0.9,0.43,0.875,124.988,4KKaV1zUcpDecobqLjwIkB,189120,4,edm
1040,Thong Song,Buzz Low,57,0.898,0.952,9,-5.337,1,0.188,0.0334,0.000555,0.296,0.959,123.988,09JBbmL7Pmm1Zsus7BXHBG,171787,4,edm
1041,Acordeão,Tiësto,63,0.552,0.887,1,-3.812,1,0.147,0.0457,0.0207,0.0903,0.783,125.229,4P7F3kb2Ze1YleD6lUYwJo,131204,4,edm
1042,Dirty Talk,LOthief,63,0.562,0.886,11,-7.436,0,0.129,0.00194,0.94,0.637,0.0628,122.977,6afz6WNkVxp0q3anZU72bh,175040,4,edm
1043,Sing It,Pickle,65,0.718,0.922,1,-3.276,0,0.0484,0.000665,0.605,0.118,0.13,126.054,3g5uTRDCdcUgylKH4wmkTW,184286,4,edm
1044,Party Starter,Laidback Luke,61,0.685,0.977,1,-2.215,1,0.0832,0.0282,0.516,0.306,0.651,126.129,0sJ2TnHlej7YZfqMnYj9QW,131586,4,edm
1045,Bruk It Down (feat. TxTHEWAY),KSHMR,59,0.63,0.897,6,-3.807,0,0.206,0.0483,6.77e-06,0.0944,0.625,108.312,04J03yanQCmSuigan5Y0cM,136982,4,edm
1046,Oye Mami,Mike Candys,55,0.754,0.921,5,-2.044,0,0.0445,0.00475,0.338,0.61,0.752,125.989,3YWYtU9jDCUfOOeo7iprbJ,140971,4,edm
1047,Body - Dzeko Remix,Loud Luxury,68,0.653,0.946,5,-3.757,0,0.0556,0.00812,0.000207,0.126,0.653,125.966,4RgDgaohkG08f630ZT9QKc,165714,4,edm
1048,You Little Beauty,FISHER,3,0.926,0.953,6,-5.531,0,0.0911,0.00235,0.442,0.313,0.927,123.983,71NOmiKvk7s5R7dUurNjuy,206588,4,edm
1049,Bam Bam,Laidback Luke,57,0.846,0.891,11,-3.831,0,0.217,0.0524,0.0665,0.241,0.565,127.986,4EWCmQQyVljLJyEdefKQgG,155650,4,edm
1050,Manhattan - Radio Edit,Milk Bar,56,0.681,0.974,1,-5.4,0,0.0529,0.00042,0.901,0.334,0.373,125.0,0tK9k8TUYQV3cNaHy2gXc1,173760,4,edm
1051,Infinity 2018,Sean Finn,63,0.657,0.813,7,-4.096,0,0.0477,0.03,0.103,0.334,0.142,128.012,3jaFTrMgWgrY5wZQqJwMKN,212280,4,edm
1052,Makin' Love,ManyFew,55,0.589,0.973,2,-3.006,1,0.0597,0.000568,0.278,0.838,0.251,123.955,2xka7Fp3vpyLvWrI8803eh,151210,4,edm
1053,Be - D.O.D Remix,Steve Angello,56,0.774,0.984,11,-2.57,0,0.0481,0.00745,0.731,0.184,0.531,124.019,4NKRQXgj6FecD1YpY1xEyJ,150493,4,edm
1054,Dancing Shoes,Fedde Le Grand,57,0.796,0.92,1,-5.0,1,0.139,0.0227,0.00356,0.0627,0.784,127.995,6n9o7RoWEcX9LOrggAq2Sc,214314,4,edm
1055,Electricity (feat. Dua Lipa) - MK Remix,Silk City,63,0.675,0.894,9,-4.982,0,0.0821,0.000156,0.00856,0.112,0.844,123.995,6JhJ3Qiw7sWE74MmSTbwkK,346880,4,edm
1056,Pump It Up,Endor,79,0.899,0.894,1,-7.255,1,0.222,0.203,9.95e-05,0.0606,0.654,129.045,0GiwV6v3AgJfdu59tj719Y,150635,4,edm
1057,El Camino,Black Caviar,61,0.921,0.773,0,-3.478,1,0.0863,0.00718,0.00591,0.0412,0.715,124.012,5UUqlmt2e0wNioe94eGWaF,185813,4,edm
1058,Baianá,Bakermat,15,0.564,0.723,2,-6.983,0,0.0702,0.000741,0.672,0.543,0.466,121.97,7MUazB4rGIqFFIkjT95rCO,180843,4,edm
1059,Mambo - Leandro Da Silva Remix,Nikki Vianna,57,0.598,0.984,10,-3.504,0,0.0445,0.0109,0.159,0.967,0.621,127.985,5vyY8SBue4y6MkXa7NsRv5,203557,4,edm
1060,Baby Boy,Volac,56,0.801,0.858,2,-6.521,1,0.0546,0.000501,0.883,0.093,0.638,124.99,50D2DP45CxPWO8JZAiqCjJ,185280,4,edm
1061,Faith,Moguai,60,0.559,0.669,2,-5.111,1,0.203,0.0251,0.00303,0.302,0.206,121.232,2PJCyHkwbtkcdmtIlbjVRa,206134,4,edm
1062,Downstairs (feat. Jaquell),CID,55,0.748,0.97,1,-2.849,0,0.0463,0.00224,0.25,0.314,0.756,125.99,3c7P6aEGW93f44hyXa85Nt,189524,4,edm
1063,In The Club,Thomas Newson,50,0.686,0.807,2,-7.744,1,0.0437,0.0017,0.0343,0.186,0.454,124.96,4wAB0TsHw6Ggv1axTDEZfk,154642,4,edm
1064,Losing It,FISHER,78,0.76,0.964,2,-5.844,1,0.0577,0.00181,0.703,0.0975,0.643,125.003,6ho0GyrWZN3mhi9zVRW7xi,248036,4,edm
1065,Blue,Dzeko,6,0.654,0.887,8,-5.271,0,0.0472,0.0234,0.0397,0.558,0.582,124.991,7uqWo5UWCGAFBjmajYzS65,147250,4,edm
1066,According To Me - La Cumbia Cienaguera,D.O.D,58,0.839,0.965,1,-0.131,1,0.0809,0.118,0.212,0.0873,0.0392,123.975,5qpKrG0B24tgBzg1aDNkM7,182918,4,edm
1067,On The Drums,Pickle,62,0.752,0.957,9,-4.305,1,0.0512,0.00362,0.765,0.094,0.91,123.992,7d2RpBy2qTpFnzXd5jwX5F,206129,4,edm
1068,Ontas (Te Pago El Uber),Leandro Da Silva,57,0.758,0.881,5,-3.432,1,0.105,0.0249,0.707,0.183,0.546,125.018,1WoYl4FAEAv4Sy0kTCRle4,158224,4,edm
1069,Sun Is Shining - Firebeatz Remix,Funkstar De Luxe,55,0.599,0.929,4,-3.817,0,0.0746,0.00339,0.00421,0.501,0.141,130.027,3Uop3symAjwE1isIxJyaOP,207346,4,edm
1070,Ballie (feat. Kah-Lo) - Destructo Remix,Idris Elba,55,0.85,0.838,2,-3.833,1,0.114,0.000682,0.0455,0.0348,0.726,124.026,24mAiaFiKP55r6IITNB2As,266263,4,edm
1071,Feel The Beat,Volac,54,0.659,0.979,11,-7.102,1,0.0541,0.0102,0.348,0.269,0.803,124.983,4NHdQ40uoM2YntzHiQj25b,188160,4,edm
1072,(It Happens) Sometimes,Jack Back,65,0.833,0.886,11,-6.767,1,0.0573,0.000431,0.00451,0.11,0.604,122.025,4cWafPsRizm6woL5j4HNTD,202276,4,edm
1073,Body Pop,Disco Fries,47,0.646,0.923,9,-4.542,0,0.0575,0.00555,0.0451,0.454,0.861,126.052,75bs4ULNvZCzTfAa3ZuD8V,160030,4,edm
1074,Baianá - Jack Back Remix,Barbatuques,57,0.65,0.965,2,-4.553,1,0.101,0.00109,0.766,0.107,0.282,124.99,69yJsOLPFJXRoBkJxrsDRJ,160374,4,edm
1075,Anywhere,Lucas & Steve,56,0.615,0.827,2,-4.796,0,0.0327,0.00306,1.57e-05,0.222,0.0695,126.012,2t3GgWixC6sLrIaF8stlTO,176500,4,edm
1076,Grapevine,Tiësto,66,0.714,0.828,3,-4.663,1,0.0598,0.00514,0.154,0.32,0.208,124.034,3bYLRndI3qoLQqgPalT8CY,150968,4,edm
1077,Body Beat,Jack Back,54,0.631,0.975,1,-4.921,1,0.0976,0.013,0.38,0.156,0.698,124.973,29VrUh1OBgsswMQp2FkQqF,200634,4,edm
1078,Dance and Chant,Yolanda Be Cool,39,0.787,0.863,9,-4.173,1,0.0492,0.000947,0.617,0.103,0.821,124.036,1ZhpOYEE0nGcn0k7Ai7DK1,189677,4,edm
